건물명,전체주소,가시성등급,거리,거리등급,점포수,상권발달등급,혼잡도비율,쾌적도등급,접근성소요시간,접근성등급,추천장소이름,장소종류,추천장소여부,Longitude,Latitude,지역1,지역2,지역3,도로명,우편번호,상세주소1,상세주소2
마포트라팰리스,서울특별시 마포구 마포대로 53,4,1.351214202301405,2,443.0,3,1.2165795426864432,5,329.0,1,,업무시설,,126.947216,37.541511,서울특별시,마포구,도화동,마포대로,04158,53,
리버타워,서울특별시 영등포구 63로 36,2,1.2374986814172544,2,2138.0,1,1.8626141135104726,5,2279.0,5,,공동주택,,126.938601,37.519451,서울특별시,영등포구,여의도동,63로,07345,36,
미원빌딩,서울특별시 영등포구 국제금융로 70,2,1.3427873876684824,2,2138.0,1,1.8626141135104726,5,603.0,2,,업무시설,,126.93069,37.521496,서울특별시,영등포구,여의도동,국제금융로,07333,70,
미성빌딩,서울특별시 동작구 등용로 41-1,5,2.8401828204103823,3,291.0,4,0.9551471555738624,1,452.0,1,,단독주택,,126.934042,37.505475,서울특별시,동작구,대방동,등용로,06948,41,1
서강8경빌딩,서울특별시 마포구 토정로 128,3,2.1213241158775427,3,570.0,2,1.1121645792532693,4,477.0,2,TYPE 한강점,카페,yes,126.925357,37.544957,서울특별시,마포구,상수동,토정로,04081,128,
서강8경빌딩,서울특별시 마포구 토정로 128,3,2.1213241158775427,3,570.0,2,1.1121645792532693,4,477.0,2,서강8경,식당,yes,126.925357,37.544957,서울특별시,마포구,상수동,토정로,04081,128,
세양청마루아파트,서울특별시 마포구 독막로 209,5,1.9452781339476592,2,228.0,5,1.1025530925160576,3,405.0,1,,제2종근린생활시설,,126.936676,37.547588,서울특별시,마포구,신수동,독막로,04097,209,
스카이리버 관광호텔,서울특별시 영등포구 버드나루로 90,5,2.8440581180934035,3,453.0,3,1.0073753960789584,2,626.0,2,,업무시설,,126.909108,37.526326,서울특별시,영등포구,당산동,버드나루로,07230,90,
르 아르젠,서울특별시 마포구 마포대로4길 120-29,4,0.6907413271567439,1,452.0,3,1.1702844584737415,5,443.0,1,,단독주택,,126.945168,37.535655,서울특별시,마포구,마포동,마포대로4길,04178,120,29
도화3지구우성아파트,서울특별시 마포구 삼개로 35,2,0.915994502679101,1,443.0,3,1.2165795426864432,5,410.0,1,,판매및영업시설,,126.947754,37.536644,서울특별시,마포구,도화동,삼개로,04179,35,
서울특별시교육연구정보원,서울특별시 중구 소파로 46,4,4.4510515592247035,5,1053.5,1,1.0380167593996121,3,618.0,2,,교육연구시설,,126.981201,37.554578,서울특별시,중구,회현동1가,소파로,04636,46,
자람빌딩,서울특별시 마포구 마포대로 78,4,1.4934016180137188,2,443.0,3,1.2165795426864432,5,251.0,1,,업무시설,,126.949783,37.54188,서울특별시,마포구,도화동,마포대로,04168,78,
시범아파트,서울특별시 용산구 이촌로14길 16,5,1.1978823952257296,2,120.5,5,2.1869272628538243,,1275.0,3,,공동주택,,126.954124,37.527819,서울특별시,용산구,이촌동,이촌로14길,04374,16,
금호베스트빌,서울특별시 용산구 서빙고로51길 68-14,5,4.569960301420551,5,73.0,,1.1555909961548951,4,447.0,1,,공동주택,,126.991812,37.522578,서울특별시,용산구,서빙고동,서빙고로51길,04384,68,14
신공덕1차삼성래미안아파트,서울특별시 마포구 백범로37길 16,3,1.8860324194809512,2,492.0,3,0.9048433232873112,1,398.0,1,,공동주택,,126.955364,37.542951,서울특별시,마포구,신공덕동,백범로37길,04193,16,
대방동신일해피트리,서울특별시 동작구 여의대방로62길 8,5,2.2125678561763653,3,291.0,4,0.9551471555738624,1,92.0,1,,공동주택,,126.927406,37.513671,서울특별시,동작구,대방동,여의대방로62길,06900,8,
노량빌딩,서울특별시 동작구 노량진로 196,5,2.020947065896678,3,391.0,4,1.274201020697825,5,413.0,1,,교육연구시설,,126.947508,37.513011,서울특별시,동작구,노량진동,노량진로,06913,196,
루마니아 대사관,서울특별시 용산구 장문로 50,5,4.799665893576618,5,73.0,,1.1555909961548951,4,818.0,2,,업무시설,,126.9952,37.527,서울특별시,용산구,동빙고동,장문로,04393,50,
일진빌딩,서울특별시 마포구 마포대로 45,4,1.2156900382485674,2,443.0,3,1.2165795426864432,5,137.0,1,,업무시설,,126.946374,37.540473,서울특별시,마포구,도화동,마포대로,04167,45,
위더스하임,서울특별시 영등포구 양평로 4,4,3.117459637809388,4,453.0,3,1.0073753960789584,2,296.0,1,,업무시설,,126.905671,37.532326,서울특별시,영등포구,당산동6가,양평로,07223,4,
백경아파트,서울특별시 동작구 장승배기로 64,5,2.9917734951642,3,251.25,4,0.9900528040084795,2,192.0,1,,공동주택,,126.939862,37.503532,서울특별시,동작구,상도동,장승배기로,06963,64,
북성초등학교,서울특별시 서대문구 북아현로1나길 22,4,3.382355398711858,4,124.0,5,0.977268954619857,2,533.0,2,,교육연구시설,,126.952505,37.559428,서울특별시,서대문구,북아현동,북아현로1나길,03769,22,
브라운스톤서울,서울특별시 중구 청파로 464,4,4.128042858885095,5,222.0,5,1.0864315860264877,3,386.0,1,,업무시설,,126.968352,37.560523,서울특별시,중구,중림동,청파로,04510,464,
아크로리버하임,서울특별시 동작구 현충로 52,5,2.6503424645773883,3,533.0,2,1.3250104755287633,5,532.0,2,,공동주택,,126.958981,37.51136,서울특별시,동작구,본동,현충로,06909,52,
A&D빌딩,서울특별시 마포구 마포대로1길 16,3,1.0512713930235311,2,461.0,3,1.121002832003937,4,400.0,1,,제2종근린생활시설,,126.943136,37.539717,서울특별시,마포구,용강동,마포대로1길,04165,16,
강변삼성래미안아파트,서울특별시 영등포구 버드나루로 130,4,2.8302980250745016,3,453.0,3,1.0073753960789584,2,787.0,2,,공동주택,,126.908975,37.528153,서울특별시,영등포구,당산동,버드나루로,07225,130,
신송센타빌딩,서울특별시 영등포구 여의나루로 57,2,1.5801672515993137,2,2138.0,1,1.8626141135104726,5,214.0,1,,업무시설,,126.925627,37.523048,서울특별시,영등포구,여의도동,여의나루로,07327,57,
이촌119안전센터,서울특별시 용산구 이촌로2가길 1,1,1.1028103862043104,2,120.5,5,2.1869272628538243,,1118.0,3,,제1종근린생활시설,,126.953441,37.530065,서울특별시,용산구,이촌동,이촌로2가길,04374,1,
서교제일빌딩,서울특별시 마포구 양화로 64,5,3.132090153648083,4,3010.0,1,1.0012170675159393,2,324.0,1,,업무시설,,126.915807,37.550328,서울특별시,마포구,서교동,양화로,04045,64,
KCC엠파이어리버,서울특별시 마포구 양화로 26,4,3.2280257631995837,4,651.0,2,1.0765143639753807,3,209.0,1,,공동주택,,126.912099,37.548303,서울특별시,마포구,합정동,양화로,04070,26,
주니비노 호텔,서울특별시 마포구 양화진2길 31,3,3.2558264421394236,4,651.0,2,1.0765143639753807,3,352.0,1,,숙박시설,,126.911084,37.547651,서울특별시,마포구,합정동,양화진2길,04084,31,
순화동더샵,서울특별시 중구 칠패로 27,4,4.305687559274414,5,715.5,2,1.0262002338347682,3,403.0,1,,공동주택,,126.972044,37.560279,서울특별시,중구,순화동,칠패로,04511,27,
여의도자이,서울특별시 영등포구 여의동로3길 10,4,1.9233642843927121,2,2138.0,1,1.8626141135104726,5,466.0,1,,공동주택,,126.926009,37.517818,서울특별시,영등포구,여의도동,여의동로3길,07324,10,
리버파크빌,서울특별시 동작구 매봉로4길 9-4,5,2.6621917768285,3,251.25,4,0.9900528040084795,2,712.0,2,,공동주택,,126.952571,37.50833,서울특별시,동작구,상도동,매봉로4길,06912,9,4
삼환나우빌,서울특별시 동작구 상도로55길 25,4,3.826236337207625,4,251.25,4,0.9900528040084795,2,513.0,2,,공동주택,,126.956845,37.498409,서울특별시,동작구,상도동,상도로55길,06978,25,
한강그랜드오피스텔,서울특별시 용산구 이촌로 5,4,1.245920439819111,2,1097.0,1,1.075188262503883,3,938.0,2,,업무시설,,126.955045,37.531119,서울특별시,용산구,한강로3가,이촌로,04373,5,
고려에이트리움,서울특별시 용산구 한강대로 259,5,3.041004290073575,4,600.0,2,1.0544802313910187,3,147.0,1,,업무시설,,126.972426,37.54159,서울특별시,용산구,갈월동,한강대로,04322,259,
빅토리아레지던트,서울특별시 용산구 회나무로44길 143,5,4.5177412324269,5,463.0,3,0.9634553537483789,1,507.0,2,,공동주택,,126.99154,37.536815,서울특별시,용산구,이태원동,회나무로44길,04350,143,
한강현대하이엘,서울특별시 용산구 새창로 213-12,3,2.3884756193873673,3,1097.0,1,1.075188262503883,3,235.0,1,,업무시설,,126.968029,37.530481,서울특별시,용산구,한강로2가,새창로,04376,213,12
원효빌딩,서울특별시 용산구 원효로 153,3,1.7293538280078633,2,107.0,5,1.2547661280951055,5,491.0,2,,업무시설,,126.95969,37.534992,서울특별시,용산구,원효로3가,원효로,04363,153,
양화대교 전망카페,서울특별시 영등포구 선유로 314,1,3.605472893095165,4,453.0,3,1.0073753960789584,2,610.0,2,,제2종근린생활시설,,126.9018,37.5398,서울특별시,영등포구,당산동,선유로,07231,314,
한서리버파크,서울특별시 영등포구 여의서로 43,3,1.4193134662383444,2,2138.0,1,1.8626141135104726,5,701.0,2,,업무시설,,126.924852,37.530726,서울특별시,영등포구,여의도동,여의서로,07239,43,
현대차증권빌딩,서울특별시 영등포구 국제금융로2길 28,4,1.612500186775981,2,2138.0,1,1.8626141135104726,5,392.0,1,,업무시설,,126.924486,37.524103,서울특별시,영등포구,여의도동,국제금융로2길,07325,28,
태인빌딩,서울특별시 영등포구 당산로49길 4,4,3.416882784214279,4,453.0,3,1.0073753960789584,2,131.0,1,,업무시설,,126.902735,37.535545,서울특별시,영등포구,당산동6가,당산로49길,07222,4,
대우트럼프월드,서울특별시 영등포구 여의동로 143,2,1.6413183605467292,2,2138.0,1,1.8626141135104726,5,221.0,1,,공동주택,,126.932,37.517479,서울특별시,영등포구,여의도동,여의동로,07342,143,
준아트빌,서울특별시 용산구 이태원로27나길 40,4,4.961409113847014,5,463.0,3,0.9634553537483789,1,205.0,1,,공동주택,,126.996915,37.534977,서울특별시,용산구,이태원동,이태원로27나길,04349,40,
서울구암고등학교,서울특별시 관악구 성현로 57,3,4.300708959545539,5,299.44444444444446,4,0.9861283429148703,2,608.0,2,,교육연구시설,,126.949605,37.492362,서울특별시,관악구,봉천동,성현로,08723,57,
서여의도 비즈니스호텔,서울특별시 영등포구 의사당대로 16,4,2.1175026708996962,3,2138.0,1,1.8626141135104726,5,88.0,1,글래드 여의도,호텔,yes,126.917234,37.527405,서울특별시,영등포구,여의도동,의사당대로,07236,16,
용산토투밸리,서울특별시 용산구 새창로 217,3,2.3673417932513394,3,1097.0,1,1.075188262503883,3,224.0,1,,판매시설,,126.967788,37.530208,서울특별시,용산구,한강로2가,새창로,04376,217,
형인한강아파트,서울특별시 동작구 만양로 36,4,2.610522312383209,3,391.0,4,1.274201020697825,5,617.0,2,,공동주택,,126.948316,37.507687,서울특별시,동작구,노량진동,만양로,06917,36,
미래빌,서울특별시 마포구 대흥로6길 14-11,5,1.3100224589551714,2,461.0,3,1.121002832003937,4,727.0,2,,공동주택,,126.938799,37.542082,서울특별시,마포구,용강동,대흥로6길,04162,14,11
고암빌딩,서울특별시 영등포구 당산로47길 19,4,3.4571322182304938,4,453.0,3,1.0073753960789584,2,206.0,1,,업무시설,,126.902372,37.535999,서울특별시,영등포구,당산동6가,당산로47길,07222,19,
유원강변아파트,서울특별시 동작구 노량진로23가길 16,4,1.9903753073563795,2,533.0,2,1.3250104755287633,5,288.0,1,,공동주택,,126.951483,37.514596,서울특별시,동작구,본동,노량진로23가길,06902,16,
신촌르메이에르타운5,서울특별시 서대문구 신촌로 109,5,2.8410933970657886,3,1405.0,1,0.9357506673795457,1,163.0,1,,업무시설,,126.938144,37.555878,서울특별시,서대문구,창천동,신촌로,03779,109,
센터빌딩,서울특별시 영등포구 여의대방로65길 6,2,1.5498435032310784,2,2138.0,1,1.8626141135104726,5,309.0,1,,업무시설,,126.930542,37.519189,서울특별시,영등포구,여의도동,여의대방로65길,07333,6,
연세대학교,서울특별시 서대문구 연세로 50,4,3.703846055399332,4,520.0,2,0.9129416197822241,1,1025.0,3,,교육연구시설,,126.934636,37.563356,서울특별시,서대문구,연희동,연세로,03722,50,
신촌르·메이에르타운(Ⅱ),서울특별시 마포구 백범로 13,5,2.5780236622897954,3,1686.5,1,0.9932577193081039,2,135.0,1,,업무시설,,126.937506,37.553448,서울특별시,마포구,노고산동,백범로,04101,13,
뉴포트,서울특별시 용산구 장문로6길 4,4,4.553642614463828,5,73.0,,1.1555909961548951,4,845.0,2,,제2종근린생활시설,,126.992504,37.528174,서울특별시,용산구,동빙고동,장문로6길,04393,4,
MERCURE 앰배서더 HOTEL 홍대,서울특별시 마포구 양화로 144,5,3.212080293800813,4,3010.0,1,1.0012170675159393,2,211.0,1,,숙박시설,,126.922395,37.555287,서울특별시,마포구,동교동,양화로,04050,144,
용산전자오피스텔,서울특별시 용산구 청파로 48,5,1.412917823647362,2,1097.0,1,1.075188262503883,3,789.0,2,,업무시설,,126.956819,37.532142,서울특별시,용산구,한강로3가,청파로,04373,48,
마포쌍용황금아파트,서울특별시 마포구 마포대로4라길 30-7,3,0.8127944799684924,1,452.0,3,1.1702844584737415,5,324.0,1,,공동주택,,126.945502,37.536777,서울특별시,마포구,마포동,마포대로4라길,04178,30,7
용산파크e편한세상,서울특별시 용산구 한강대로53길 16,3,2.6676810120977485,3,1097.0,1,1.075188262503883,3,323.0,1,,공동주택,,126.970812,37.534235,서울특별시,용산구,한강로2가,한강대로53길,04375,16,
강변빌리지,서울특별시 마포구 마포대로4다길 33-13,5,0.6402237524635919,1,452.0,3,1.1702844584737415,5,449.0,1,,공동주택,,126.944552,37.53542,서울특별시,마포구,마포동,마포대로4다길,04178,33,13
국립중앙박물관,서울특별시 용산구 서빙고로 137,3,3.5478556804898114,4,73.0,,1.1555909961548951,4,657.0,2,,,,126.980352,37.524003,서울특별시,용산구,용산동6가,서빙고로,04383,137,
트윈시티 남산,서울특별시 용산구 한강대로 366,2,3.6133178818721876,4,600.0,2,1.0544802313910187,3,280.0,1,,업무시설,,126.9728,37.550866,서울특별시,용산구,동자동,한강대로,04323,366,
이대역스타힐스,서울특별시 마포구 신촌로 160,4,2.8849961921336944,3,363.0,4,0.9679476059068545,1,221.0,1,,공동주택,,126.9433,37.556302,서울특별시,마포구,대흥동,신촌로,04104,160,
굿모닝빌,서울특별시 마포구 대흥로2길 25,5,1.282605103626216,2,461.0,3,1.121002832003937,4,799.0,2,,공동주택,,126.938378,37.541778,서울특별시,마포구,용강동,대흥로2길,04162,25,
한국카본빌딩,서울특별시 마포구 토정로 310,5,1.0756923344014635,2,461.0,3,1.121002832003937,4,386.0,1,,업무시설,,126.943054,37.539952,서울특별시,마포구,용강동,토정로,04165,310,
용산푸르지오파크타운,서울특별시 용산구 녹사평대로 66,3,4.729347125557327,5,73.0,,1.1555909961548951,4,820.0,2,,공동주택,,126.993933,37.523873,서울특별시,용산구,동빙고동,녹사평대로,04398,66,
용산구종합행정타운,서울특별시 용산구 녹사평대로 150,4,4.374240266144482,5,463.0,3,0.9634553537483789,1,425.0,1,,,,126.990479,37.532513,서울특별시,용산구,이태원동,녹사평대로,04390,150,
반도 유보라 아일랜드,서울특별시 마포구 신수로2길 6,1,1.4116395170615186,2,228.0,5,1.1025530925160576,3,643.0,2,,공동주택,,126.934475,37.542037,서울특별시,마포구,현석동,신수로2길,04091,6,
